timestamp,sensorId,room,temperature,humidity,noise,pressure,CO2,comfortLevel
2025-10-17 07:48:56+00:00,70:ee:50:77:a4:32,Lab 2.2,22.1,46.0,53.0,1018.7,639.0,4
2025-10-17 08:01:57+00:00,70:ee:50:77:a4:32,Lab 2.2,22.3,46.0,55.0,1018.8,654.0,4
2025-10-17 08:08:53+00:00,70:ee:50:77:a4:32,Lab 2.2,22.3,46.0,59.0,1019.0,675.0,3
2025-10-17 08:11:07+00:00,70:ee:50:77:a4:32,Lab 2.2,22.3,46.0,59.0,1019.0,675.0,3
2025-10-17 08:17:53+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,46.0,58.0,1019.0,675.0,3
2025-10-17 08:20:17+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,46.0,55.0,1019.0,676.0,5
2025-10-17 08:20:41+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,46.0,55.0,1019.0,676.0,4
2025-10-17 08:26:19+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,46.0,55.0,1019.0,648.0,4
2025-10-17 08:38:48+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,46.0,61.0,1019.0,670.0,3
2025-10-17 08:42:30+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,58.0,1019.0,661.0,4
2025-10-17 08:45:45+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,58.0,1019.0,691.0,3
2025-10-17 08:54:13+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,59.0,1019.0,659.0,2
2025-10-17 08:56:00+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,59.0,1019.1,659.0,4
2025-10-17 08:56:15+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,59.0,1019.1,659.0,4
2025-10-17 08:56:15+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,59.0,1019.1,659.0,4
2025-10-17 08:57:29+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,59.0,1019.1,659.0,3
2025-10-17 08:59:05+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,59.0,1019.1,659.0,5
2025-10-17 08:59:10+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,59.0,1019.1,659.0,5
2025-10-17 08:59:13+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,59.0,1019.1,659.0,3
2025-10-17 08:59:34+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,59.0,1019.1,659.0,5
2025-10-17 09:00:14+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,60.0,1019.1,697.0,3
2025-10-17 09:00:29+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,60.0,1019.1,697.0,4
2025-10-17 09:00:29+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,60.0,1019.1,697.0,3
2025-10-17 09:05:48+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,64.0,1019.1,754.0,3
2025-10-17 09:06:31+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,64.0,1019.1,754.0,3
2025-10-17 09:08:06+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,64.0,1019.1,754.0,4
2025-10-17 09:08:24+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,64.0,1019.1,754.0,3
2025-10-17 09:09:37+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,46.0,64.0,1019.1,754.0,4
2025-10-17 09:10:21+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,46.0,62.0,1019.1,744.0,3
2025-10-17 09:13:32+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,46.0,62.0,1019.1,744.0,3
2025-10-17 09:14:55+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,46.0,62.0,1019.1,744.0,4
2025-10-17 09:15:26+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,46.0,59.0,1019.1,735.0,3
2025-10-17 09:17:00+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,46.0,59.0,1019.1,735.0,3
2025-10-17 09:17:38+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,46.0,59.0,1019.1,735.0,3
2025-10-17 09:19:53+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,46.0,59.0,1019.1,735.0,3
2025-10-17 09:21:47+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,46.0,60.0,1019.1,739.0,4
2025-10-17 09:24:50+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,46.0,60.0,1019.1,739.0,5
2025-10-17 09:25:01+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,46.0,60.0,1019.1,739.0,4
2025-10-17 09:26:23+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,46.0,60.0,1019.0,748.0,4
2025-10-17 09:31:42+00:00,70:ee:50:77:a4:32,Lab 2.2,22.7,46.0,59.0,1019.0,735.0,4
2025-10-17 09:39:37+00:00,70:ee:50:77:a4:32,Lab 2.2,22.7,46.0,58.0,1019.0,745.0,3
2025-10-17 09:47:02+00:00,70:ee:50:77:a4:32,Lab 2.2,22.8,46.0,61.0,1019.0,751.0,4
2025-10-17 09:47:03+00:00,70:ee:50:77:a4:32,Lab 2.2,22.8,46.0,61.0,1019.0,751.0,3
2025-10-17 09:49:23+00:00,70:ee:50:77:a4:32,Lab 2.2,22.9,46.0,57.0,1019.0,745.0,4
2025-10-17 10:06:39+00:00,70:ee:50:77:a4:32,Lab 2.2,23.0,46.0,61.0,1019.0,751.0,3
2025-10-17 10:13:34+00:00,70:ee:50:77:a4:32,Lab 2.2,23.0,46.0,60.0,1019.0,734.0,3
2025-10-17 10:21:16+00:00,70:ee:50:77:a4:32,Lab 2.2,23.1,46.0,58.0,1019.0,732.0,3
2025-10-17 10:22:50+00:00,70:ee:50:77:a4:32,Lab 2.2,23.1,46.0,58.0,1019.0,732.0,5
2025-10-17 10:23:09+00:00,70:ee:50:77:a4:32,Lab 2.2,23.1,46.0,58.0,1019.0,732.0,3
2025-10-17 10:25:45+00:00,70:ee:50:77:a4:32,Lab 2.2,23.1,46.0,61.0,1018.9,691.0,3
2025-10-17 10:29:12+00:00,70:ee:50:77:a4:32,Lab 2.2,23.1,46.0,61.0,1018.9,691.0,2
2025-10-17 10:34:59+00:00,70:ee:50:77:a4:32,Lab 2.2,23.1,46.0,59.0,1018.9,681.0,3
2025-10-17 10:54:28+00:00,70:ee:50:77:a4:32,Lab 2.2,23.1,46.0,65.0,1018.8,693.0,5
2025-10-17 10:55:01+00:00,70:ee:50:77:a4:32,Lab 2.2,23.1,46.0,65.0,1018.8,693.0,4
2025-10-17 10:56:15+00:00,70:ee:50:77:a4:32,Lab 2.2,23.1,46.0,65.0,1018.8,693.0,2
2025-10-17 10:56:29+00:00,70:ee:50:77:a4:32,Lab 2.2,23.1,46.0,59.0,1018.7,683.0,5
2025-10-17 10:56:46+00:00,70:ee:50:77:a4:32,Lab 2.2,23.1,46.0,59.0,1018.7,683.0,3
2025-10-17 11:01:54+00:00,70:ee:50:77:a4:32,Lab 2.2,23.1,46.0,55.0,1018.6,616.0,5
2025-10-24 12:14:03+00:00,70:ee:50:77:a4:32,Lab 2.2,24.3,38.0,48.0,1006.6,443.0,4
2025-10-24 12:14:19+00:00,70:ee:50:77:a4:32,Lab 2.2,24.3,38.0,48.0,1006.6,443.0,4
2025-10-24 12:23:27+00:00,70:ee:50:77:a4:32,Lab 2.2,24.3,38.0,47.0,1006.5,450.0,4
2025-10-24 12:25:04+00:00,70:ee:50:77:a4:32,Lab 2.2,24.3,38.0,47.0,1006.5,450.0,3
2025-10-24 12:25:55+00:00,70:ee:50:77:a4:32,Lab 2.2,24.3,38.0,47.0,1006.5,450.0,3
2025-10-24 12:29:43+00:00,70:ee:50:77:a4:32,Lab 2.2,24.3,38.0,49.0,1006.5,459.0,3
2025-10-24 12:46:36+00:00,70:ee:50:77:a4:32,Lab 2.2,24.3,38.0,49.0,1006.4,471.0,4
2025-10-24 12:46:47+00:00,70:ee:50:77:a4:32,Lab 2.2,24.3,38.0,49.0,1006.4,471.0,3
2025-10-24 12:47:23+00:00,70:ee:50:77:a4:32,Lab 2.2,24.3,38.0,49.0,1006.4,471.0,3
2025-10-24 13:16:13+00:00,70:ee:50:77:a4:32,Lab 2.2,24.4,37.0,51.0,1006.4,464.0,3
2025-10-24 13:25:33+00:00,70:ee:50:77:a4:32,Lab 2.2,24.4,38.0,49.0,1006.4,474.0,4
2025-10-24 13:37:48+00:00,70:ee:50:77:a4:32,Lab 2.2,24.5,38.0,49.0,1006.5,488.0,3
2025-10-24 14:08:05+00:00,70:ee:50:77:a4:32,Lab 2.2,24.6,38.0,49.0,1006.6,482.0,4
2025-10-24 14:11:05+00:00,70:ee:50:77:a4:32,Lab 2.2,24.6,38.0,51.0,1006.7,475.0,3
2025-10-24 14:53:22+00:00,70:ee:50:77:a4:32,Lab 2.2,24.5,38.0,48.0,1006.8,446.0,3
2025-10-24 15:03:18+00:00,70:ee:50:77:a4:32,Lab 2.2,24.4,39.0,47.0,1006.9,443.0,3
2025-10-24 17:24:30+00:00,70:ee:50:77:a4:32,Lab 2.2,23.4,40.0,49.0,1008.9,419.0,5
2025-10-24 17:29:49+00:00,70:ee:50:77:a4:32,Lab 2.2,23.3,40.0,48.0,1009.0,410.0,4
2025-10-24 17:44:46+00:00,70:ee:50:77:a4:32,Lab 2.2,23.3,40.0,49.0,1009.2,405.0,3
2025-10-31 07:58:03+00:00,70:ee:50:77:a4:32,Lab 2.2,20.8,63.0,55.0,1017.9,536.0,3
2025-10-31 08:03:27+00:00,70:ee:50:77:a4:32,Lab 2.2,20.9,63.0,55.0,1017.9,578.0,4
2025-10-31 08:03:46+00:00,70:ee:50:77:a4:32,Lab 2.2,20.9,63.0,55.0,1017.9,578.0,4
2025-10-31 08:05:21+00:00,70:ee:50:77:a4:32,Lab 2.2,20.9,63.0,59.0,1018.0,607.0,3
2025-10-31 08:05:23+00:00,70:ee:50:77:a4:32,Lab 2.2,20.9,63.0,59.0,1018.0,607.0,3
2025-10-31 08:08:22+00:00,70:ee:50:77:a4:32,Lab 2.2,20.9,63.0,59.0,1018.0,607.0,3
2025-10-31 08:09:39+00:00,70:ee:50:77:a4:32,Lab 2.2,20.9,63.0,59.0,1018.0,607.0,5
2025-10-31 08:09:45+00:00,70:ee:50:77:a4:32,Lab 2.2,20.9,63.0,59.0,1018.0,607.0,2
2025-10-31 08:11:32+00:00,70:ee:50:77:a4:32,Lab 2.2,21.0,63.0,59.0,1018.0,613.0,4
2025-10-31 08:13:48+00:00,70:ee:50:77:a4:32,Lab 2.2,21.0,63.0,59.0,1018.0,613.0,4
2025-10-31 08:16:21+00:00,70:ee:50:77:a4:32,Lab 2.2,21.1,63.0,60.0,1017.9,630.0,3
2025-10-31 08:20:20+00:00,70:ee:50:77:a4:32,Lab 2.2,21.3,63.0,59.0,1018.0,663.0,3
2025-10-31 08:27:28+00:00,70:ee:50:77:a4:32,Lab 2.2,21.3,63.0,59.0,1018.0,661.0,4
2025-10-31 08:28:14+00:00,70:ee:50:77:a4:32,Lab 2.2,21.3,63.0,59.0,1018.0,661.0,5
2025-10-31 08:45:19+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,63.0,57.0,1018.2,675.0,2
2025-10-31 08:47:26+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,63.0,57.0,1018.2,675.0,4
2025-10-31 08:47:52+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,63.0,57.0,1018.2,675.0,3
2025-10-31 08:49:27+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,63.0,57.0,1018.2,675.0,2
2025-10-31 08:49:30+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,63.0,57.0,1018.2,675.0,3
2025-10-31 08:53:11+00:00,70:ee:50:77:a4:32,Lab 2.2,21.8,63.0,58.0,1018.3,635.0,5
2025-10-31 09:00:14+00:00,70:ee:50:77:a4:32,Lab 2.2,21.8,62.0,61.0,1018.2,652.0,3
2025-10-31 09:03:37+00:00,70:ee:50:77:a4:32,Lab 2.2,21.9,62.0,63.0,1018.2,693.0,3
2025-10-31 09:03:48+00:00,70:ee:50:77:a4:32,Lab 2.2,21.9,62.0,63.0,1018.2,693.0,3
2025-10-31 09:06:38+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,62.0,59.0,1018.2,689.0,3
2025-10-31 09:08:14+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,62.0,59.0,1018.2,689.0,4
2025-10-31 09:41:46+00:00,70:ee:50:77:a4:32,Lab 2.2,22.3,62.0,53.0,1018.4,664.0,3
2025-10-31 09:48:52+00:00,70:ee:50:77:a4:32,Lab 2.2,22.3,62.0,55.0,1018.5,678.0,5
2025-10-31 09:50:24+00:00,70:ee:50:77:a4:32,Lab 2.2,22.3,62.0,55.0,1018.5,678.0,3
2025-10-31 09:58:56+00:00,70:ee:50:77:a4:32,Lab 2.2,22.3,61.0,61.0,1018.5,704.0,4
2025-10-31 09:59:12+00:00,70:ee:50:77:a4:32,Lab 2.2,22.3,61.0,61.0,1018.5,704.0,3
2025-10-31 10:00:15+00:00,70:ee:50:77:a4:32,Lab 2.2,22.3,61.0,61.0,1018.5,704.0,3
2025-10-31 10:03:21+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,61.0,63.0,1018.5,708.0,3
2025-10-31 10:07:39+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,61.0,62.0,1018.5,743.0,4
2025-10-31 10:08:07+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,61.0,62.0,1018.5,743.0,3
2025-10-31 10:08:52+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,61.0,62.0,1018.5,743.0,3
2025-10-31 10:08:56+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,61.0,62.0,1018.5,743.0,3
2025-10-31 10:09:08+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,61.0,62.0,1018.5,743.0,4
2025-10-31 10:09:40+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,61.0,62.0,1018.5,743.0,4
2025-10-31 10:12:39+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,61.0,62.0,1018.5,735.0,3
2025-10-31 10:12:51+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,61.0,62.0,1018.5,735.0,3
2025-10-31 10:14:39+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,61.0,62.0,1018.5,735.0,4
2025-10-31 10:14:42+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,61.0,62.0,1018.5,735.0,5
2025-10-31 10:15:38+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,61.0,62.0,1018.5,735.0,3
2025-10-31 10:33:20+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,61.0,61.0,1018.4,743.0,3
2025-10-31 10:42:21+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,61.0,60.0,1018.3,708.0,3
2025-10-31 10:43:49+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,61.0,60.0,1018.3,708.0,5
2025-10-31 10:44:26+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,61.0,60.0,1018.3,708.0,5
2025-10-31 10:49:34+00:00,70:ee:50:77:a4:32,Lab 2.2,22.7,61.0,60.0,1018.3,694.0,5
2025-10-31 10:49:45+00:00,70:ee:50:77:a4:32,Lab 2.2,22.7,61.0,60.0,1018.3,694.0,3
2025-10-31 10:50:58+00:00,70:ee:50:77:a4:32,Lab 2.2,22.7,61.0,60.0,1018.3,694.0,3
2025-10-31 10:52:31+00:00,70:ee:50:77:a4:32,Lab 2.2,22.7,61.0,63.0,1018.3,700.0,3
2025-10-31 10:58:40+00:00,70:ee:50:77:a4:32,Lab 2.2,22.7,61.0,62.0,1018.2,704.0,5
2025-10-31 10:58:46+00:00,70:ee:50:77:a4:32,Lab 2.2,22.7,61.0,62.0,1018.2,704.0,4
2025-10-31 11:01:04+00:00,70:ee:50:77:a4:32,Lab 2.2,22.7,61.0,62.0,1018.2,704.0,3
2025-10-31 11:01:23+00:00,70:ee:50:77:a4:32,Lab 2.2,22.7,61.0,62.0,1018.2,704.0,5
2025-10-31 11:04:38+00:00,70:ee:50:77:a4:32,Lab 2.2,22.8,61.0,56.0,1018.2,707.0,3
2025-10-31 11:09:08+00:00,70:ee:50:77:a4:32,Lab 2.2,22.8,61.0,55.0,1018.2,721.0,3
2025-10-31 11:52:21+00:00,70:ee:50:77:a4:32,Lab 2.2,23.0,61.0,56.0,1018.1,676.0,3
2025-10-31 11:57:32+00:00,70:ee:50:77:a4:32,Lab 2.2,23.0,61.0,59.0,1018.1,697.0,3
2025-10-31 11:58:29+00:00,70:ee:50:77:a4:32,Lab 2.2,23.0,61.0,59.0,1018.1,697.0,4
2025-10-31 12:14:06+00:00,70:ee:50:77:a4:32,Lab 2.2,22.8,60.0,52.0,1018.1,587.0,3
2025-10-31 12:30:48+00:00,70:ee:50:77:a4:32,Lab 2.2,22.7,60.0,51.0,1018.0,546.0,3
2025-10-31 15:08:19+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,61.0,55.0,1017.7,494.0,3
2025-10-31 15:10:34+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,61.0,55.0,1017.7,478.0,3
2025-10-31 17:58:47+00:00,70:ee:50:77:a4:32,Lab 2.2,22.3,61.0,50.0,1018.6,511.0,3
2025-11-07 07:42:18+00:00,70:ee:50:77:a4:32,Lab 2.2,20.2,44.0,54.0,1013.5,509.0,3
2025-11-07 07:42:58+00:00,70:ee:50:77:a4:32,Lab 2.2,20.2,44.0,54.0,1013.5,509.0,3
2025-11-07 07:50:56+00:00,70:ee:50:77:a4:32,Lab 2.2,20.3,44.0,59.0,1013.5,572.0,3
2025-11-07 08:09:39+00:00,70:ee:50:77:a4:32,Lab 2.2,20.5,44.0,66.0,1013.6,606.0,3
2025-11-07 08:12:52+00:00,70:ee:50:77:a4:32,Lab 2.2,20.7,44.0,62.0,1013.6,653.0,3
2025-11-07 08:18:03+00:00,70:ee:50:77:a4:32,Lab 2.2,20.8,44.0,61.0,1013.6,705.0,4
2025-11-07 08:18:17+00:00,70:ee:50:77:a4:32,Lab 2.2,20.8,44.0,61.0,1013.6,705.0,5
2025-11-07 08:19:00+00:00,70:ee:50:77:a4:32,Lab 2.2,20.8,44.0,61.0,1013.6,705.0,3
2025-11-07 08:19:55+00:00,70:ee:50:77:a4:32,Lab 2.2,20.8,44.0,61.0,1013.6,705.0,5
2025-11-07 08:20:49+00:00,70:ee:50:77:a4:32,Lab 2.2,20.8,44.0,61.0,1013.6,705.0,4
2025-11-07 08:21:11+00:00,70:ee:50:77:a4:32,Lab 2.2,20.8,44.0,61.0,1013.6,705.0,5
2025-11-07 08:21:15+00:00,70:ee:50:77:a4:32,Lab 2.2,20.8,44.0,61.0,1013.6,705.0,4
2025-11-07 08:21:16+00:00,70:ee:50:77:a4:32,Lab 2.2,20.8,44.0,61.0,1013.6,705.0,4
2025-11-07 08:21:19+00:00,70:ee:50:77:a4:32,Lab 2.2,20.8,44.0,61.0,1013.6,705.0,3
2025-11-07 08:21:33+00:00,70:ee:50:77:a4:32,Lab 2.2,20.9,44.0,57.0,1013.5,727.0,4
2025-11-07 08:22:23+00:00,70:ee:50:77:a4:32,Lab 2.2,20.9,44.0,57.0,1013.5,727.0,5
2025-11-07 08:22:38+00:00,70:ee:50:77:a4:32,Lab 2.2,20.9,44.0,57.0,1013.5,727.0,4
2025-11-07 08:28:37+00:00,70:ee:50:77:a4:32,Lab 2.2,21.0,44.0,55.0,1013.5,744.0,3
2025-11-07 08:30:39+00:00,70:ee:50:77:a4:32,Lab 2.2,21.0,44.0,55.0,1013.5,744.0,3
2025-11-07 08:32:49+00:00,70:ee:50:77:a4:32,Lab 2.2,21.1,44.0,54.0,1013.4,728.0,4
2025-11-07 08:35:15+00:00,70:ee:50:77:a4:32,Lab 2.2,21.1,44.0,54.0,1013.4,728.0,4
2025-11-07 08:53:45+00:00,70:ee:50:77:a4:32,Lab 2.2,21.5,44.0,53.0,1013.6,701.0,4
2025-11-07 09:28:13+00:00,70:ee:50:77:a4:32,Lab 2.2,21.9,44.0,53.0,1013.7,722.0,4
2025-11-07 09:30:13+00:00,70:ee:50:77:a4:32,Lab 2.2,21.9,44.0,53.0,1013.7,722.0,3
2025-11-07 09:43:28+00:00,70:ee:50:77:a4:32,Lab 2.2,22.1,44.0,52.0,1013.7,716.0,3
2025-11-07 09:47:33+00:00,70:ee:50:77:a4:32,Lab 2.2,22.1,44.0,58.0,1013.7,716.0,3
2025-11-07 09:47:59+00:00,70:ee:50:77:a4:32,Lab 2.2,22.1,44.0,58.0,1013.7,716.0,3
2025-11-07 09:53:33+00:00,70:ee:50:77:a4:32,Lab 2.2,22.1,44.0,57.0,1013.7,786.0,3
2025-11-07 09:55:21+00:00,70:ee:50:77:a4:32,Lab 2.2,22.1,44.0,57.0,1013.7,786.0,4
2025-11-07 09:56:39+00:00,70:ee:50:77:a4:32,Lab 2.2,22.1,44.0,57.0,1013.7,786.0,3
2025-11-07 09:59:12+00:00,70:ee:50:77:a4:32,Lab 2.2,22.1,44.0,54.0,1013.7,766.0,3
2025-11-07 09:59:31+00:00,70:ee:50:77:a4:32,Lab 2.2,22.1,44.0,54.0,1013.7,766.0,2
2025-11-07 09:59:47+00:00,70:ee:50:77:a4:32,Lab 2.2,22.1,44.0,54.0,1013.7,766.0,3
2025-11-07 10:04:01+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,44.0,55.0,1013.7,716.0,5
2025-11-07 10:04:17+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,44.0,55.0,1013.7,716.0,3
2025-11-07 10:05:12+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,44.0,55.0,1013.7,716.0,4
2025-11-07 10:06:08+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,44.0,55.0,1013.7,716.0,3
2025-11-07 10:12:07+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,44.0,58.0,1013.6,708.0,5
2025-11-07 10:12:25+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,44.0,58.0,1013.6,708.0,3
2025-11-07 10:12:34+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,44.0,58.0,1013.6,708.0,4
2025-11-07 10:12:40+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,44.0,58.0,1013.5,779.0,3
2025-11-07 10:12:59+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,44.0,58.0,1013.5,779.0,5
2025-11-07 10:13:32+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,44.0,58.0,1013.5,779.0,3
2025-11-07 10:13:52+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,44.0,58.0,1013.5,779.0,3
2025-11-07 10:17:03+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,44.0,58.0,1013.5,779.0,3
2025-11-07 10:17:03+00:00,70:ee:50:77:a4:32,Lab 2.2,22.0,44.0,58.0,1013.5,779.0,3
2025-11-07 10:17:46+00:00,70:ee:50:77:a4:32,Lab 2.2,22.1,45.0,59.0,1013.5,758.0,3
2025-11-07 10:18:43+00:00,70:ee:50:77:a4:32,Lab 2.2,22.1,45.0,59.0,1013.5,758.0,5
2025-11-07 10:42:58+00:00,70:ee:50:77:a4:32,Lab 2.2,22.2,45.0,55.0,1013.2,772.0,3
2025-11-07 10:51:30+00:00,70:ee:50:77:a4:32,Lab 2.2,22.1,45.0,55.0,1013.0,761.0,5
2025-11-07 10:58:24+00:00,70:ee:50:77:a4:32,Lab 2.2,22.3,45.0,55.0,1013.0,731.0,3
2025-11-07 11:06:28+00:00,70:ee:50:77:a4:32,Lab 2.2,22.3,45.0,57.0,1012.9,736.0,5
2025-11-07 11:18:43+00:00,70:ee:50:77:a4:32,Lab 2.2,22.4,45.0,56.0,1012.9,780.0,3
2025-11-07 11:42:01+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,45.0,55.0,1012.7,745.0,3
2025-11-07 11:55:18+00:00,70:ee:50:77:a4:32,Lab 2.2,22.6,45.0,60.0,1012.5,745.0,3
2025-11-07 11:58:52+00:00,70:ee:50:77:a4:32,Lab 2.2,22.5,45.0,59.0,1012.7,733.0,4
2025-11-07 12:15:57+00:00,70:ee:50:77:a4:32,Lab 2.2,22.3,45.0,53.0,1012.5,609.0,5
2025-11-07 12:24:23+00:00,70:ee:50:77:a4:32,Lab 2.2,22.2,45.0,55.0,1012.3,592.0,5
2025-11-14 08:09:15+00:00,70:ee:50:77:a4:32,Lab 2.2,20.4,50.0,58.0,1021.9,696.0,4
2025-11-14 08:16:28+00:00,70:ee:50:77:a4:32,Lab 2.2,20.4,50.0,58.0,1021.9,712.0,3
2025-11-14 08:17:38+00:00,70:ee:50:77:a4:32,Lab 2.2,20.4,50.0,58.0,1021.9,712.0,4
2025-11-14 08:17:48+00:00,70:ee:50:77:a4:32,Lab 2.2,20.4,50.0,58.0,1021.9,712.0,4
2025-11-14 08:17:49+00:00,70:ee:50:77:a4:32,Lab 2.2,20.4,50.0,58.0,1021.9,712.0,5
2025-11-14 08:17:57+00:00,70:ee:50:77:a4:32,Lab 2.2,20.4,50.0,58.0,1021.9,712.0,4
2025-11-14 08:18:24+00:00,70:ee:50:77:a4:32,Lab 2.2,20.5,50.0,64.0,1021.9,748.0,5
2025-11-14 08:18:27+00:00,70:ee:50:77:a4:32,Lab 2.2,20.5,50.0,64.0,1021.9,748.0,4
2025-11-14 08:20:42+00:00,70:ee:50:77:a4:32,Lab 2.2,20.5,50.0,64.0,1021.9,748.0,4
2025-11-14 08:25:12+00:00,70:ee:50:77:a4:32,Lab 2.2,20.7,50.0,63.0,1021.9,779.0,5
2025-11-14 08:26:51+00:00,70:ee:50:77:a4:32,Lab 2.2,20.7,50.0,63.0,1021.9,779.0,3
2025-11-14 08:42:50+00:00,70:ee:50:77:a4:32,Lab 2.2,20.9,50.0,60.0,1021.9,776.0,4
2025-11-14 08:44:42+00:00,70:ee:50:77:a4:32,Lab 2.2,21.0,50.0,61.0,1021.9,750.0,5
2025-11-14 09:33:36+00:00,70:ee:50:77:a4:32,Lab 2.2,21.5,50.0,62.0,1021.7,767.0,3
2025-11-14 09:54:32+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,50.0,57.0,1021.5,757.0,3
2025-11-14 10:03:51+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,50.0,66.0,1021.5,726.0,3
2025-11-14 10:04:46+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,50.0,66.0,1021.5,726.0,3
2025-11-14 10:05:48+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,50.0,61.0,1021.5,761.0,4
2025-11-14 10:05:53+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,50.0,61.0,1021.5,761.0,3
2025-11-14 10:06:00+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,50.0,61.0,1021.5,761.0,3
2025-11-14 10:06:54+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,50.0,61.0,1021.5,761.0,3
2025-11-14 10:07:00+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,50.0,61.0,1021.5,761.0,5
2025-11-14 10:10:05+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,50.0,61.0,1021.4,814.0,5
2025-11-14 10:12:23+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,50.0,61.0,1021.4,814.0,4
2025-11-14 10:17:34+00:00,70:ee:50:77:a4:32,Lab 2.2,21.7,50.0,62.0,1021.3,845.0,3
