timestamp,Temperature,Humidity,CO2,Noise,Pressure
2026-01-13 00:07:34,17.1,52,1220,32,1009.5
2026-01-13 00:12:34,17.1,52,1197,32,1009.4
2026-01-13 00:17:34,17.1,52,1207,33,1009.5
2026-01-13 00:22:34,17.1,52,1194,34,1009.5
2026-01-13 00:27:34,17.1,52,1210,34,1009.5
2026-01-13 00:32:34,17.0,52,1199,34,1009.4
2026-01-13 00:37:34,17.0,52,1222,32,1009.4
2026-01-13 00:42:34,17.0,52,1194,32,1009.4
2026-01-13 00:47:34,17.0,53,1198,32,1009.3
2026-01-13 00:52:34,16.9,53,1197,32,1009.3
2026-01-13 01:02:34,16.8,53,1194,32,1009.2
2026-01-13 01:07:34,16.8,53,1222,32,1009.2
2026-01-13 01:12:34,16.8,53,1211,32,1009.2
2026-01-13 01:17:34,16.8,53,1197,31,1009.2
2026-01-13 01:22:34,16.7,53,1176,32,1009.0
2026-01-13 01:32:34,16.7,53,1196,32,1009.2
2026-01-13 01:37:34,16.7,53,1209,32,1009.2
2026-01-13 01:42:34,16.7,53,1208,32,1009.4
2026-01-13 01:47:34,16.7,53,1192,32,1009.4
2026-01-13 01:52:34,16.6,53,1198,32,1009.3
2026-01-13 01:57:34,16.6,53,1195,32,1009.4
2026-01-13 02:02:34,16.6,53,1254,32,1009.3
2026-01-13 02:07:34,16.6,53,1221,33,1009.4
2026-01-13 02:12:34,16.7,53,1195,33,1009.5
2026-01-13 02:22:34,16.6,53,1237,34,1009.4
2026-01-13 02:27:34,16.6,53,1202,33,1009.4
2026-01-13 02:32:34,16.6,53,1192,33,1009.5
2026-01-13 02:37:34,16.6,53,1235,31,1009.5
2026-01-13 02:42:34,16.6,53,1189,32,1009.4
2026-01-13 02:52:34,16.6,53,1205,32,1009.4
2026-01-13 02:57:34,16.6,53,1221,32,1009.4
2026-01-13 03:02:34,16.6,53,1205,32,1009.5
2026-01-13 03:07:34,16.6,53,1224,32,1009.6
2026-01-13 03:12:34,16.5,53,1195,32,1009.7
2026-01-13 03:17:34,16.5,53,1207,32,1009.7
2026-01-13 03:22:34,16.5,53,1200,32,1009.6
2026-01-13 03:27:34,16.5,53,1220,33,1009.5
2026-01-13 03:32:34,16.5,53,1205,34,1009.5
2026-01-13 03:37:34,16.5,53,1205,34,1009.6
2026-01-13 03:42:34,16.5,53,1234,34,1009.6
2026-01-13 03:47:34,16.5,53,1195,34,1009.6
2026-01-13 03:52:34,16.5,53,1195,32,1009.6
2026-01-13 03:57:34,16.4,53,1215,31,1009.7
2026-01-13 04:07:34,16.4,54,1183,32,1009.7
2026-01-13 04:12:34,16.4,54,1204,32,1009.6
2026-01-13 04:17:34,16.4,54,1183,32,1009.6
2026-01-13 04:22:34,16.3,54,1225,32,1009.6
2026-01-13 04:27:34,16.3,54,1217,32,1009.6
2026-01-13 04:32:34,16.3,54,1233,31,1009.7
2026-01-13 04:37:34,16.3,54,1217,32,1009.7
2026-01-13 04:42:34,16.3,54,1204,32,1009.6
2026-01-13 04:52:34,16.3,54,1194,33,1009.6
2026-01-13 04:57:34,16.3,54,1194,34,1009.6
2026-01-13 05:02:34,16.3,54,1191,35,1009.6
2026-01-13 05:07:34,16.3,54,1220,34,1009.6
2026-01-13 05:12:34,16.3,54,1209,33,1009.6
2026-01-13 05:17:34,16.3,54,1230,32,1009.6
2026-01-13 05:22:34,16.3,54,1233,32,1009.7
2026-01-13 05:27:34,16.2,54,1219,32,1009.7
2026-01-13 05:32:34,16.2,54,1214,33,1009.7
2026-01-13 05:37:34,16.2,54,1245,32,1009.8
2026-01-13 05:42:34,16.1,54,1230,32,1009.7
2026-01-13 05:47:34,16.1,54,1219,32,1009.6
2026-01-13 05:57:34,16.2,54,1219,32,1009.6
2026-01-13 06:02:34,16.2,54,1219,32,1009.5
2026-01-13 06:07:34,16.2,54,1235,33,1009.5
2026-01-13 06:12:34,16.2,54,1233,34,1009.6
2026-01-13 06:17:34,16.2,54,1219,36,1009.7
2026-01-13 06:22:34,16.2,54,1193,38,1009.6
2026-01-13 06:27:34,16.3,54,1181,36,1009.6
2026-01-13 06:32:34,16.4,54,1247,35,1009.6
2026-01-13 06:37:34,16.4,54,1245,32,1009.6
2026-01-13 06:42:34,16.6,54,1217,32,1009.7
2026-01-13 06:47:34,16.7,54,1218,32,1009.6
2026-01-13 06:52:34,16.8,54,1245,33,1009.7
2026-01-13 06:57:34,16.9,54,1270,42,1009.7
2026-01-13 07:02:34,17.1,54,1396,53,1009.7
2026-01-13 07:07:34,17.3,54,1509,50,1009.9
2026-01-13 07:12:34,17.4,54,1607,52,1009.9
2026-01-13 07:17:34,17.6,54,1696,55,1009.9
2026-01-13 07:22:34,17.8,54,1782,56,1010.0
2026-01-13 07:27:34,18.0,53,1786,53,1010.0
2026-01-13 07:32:34,18.2,53,1826,50,1010.1
2026-01-13 07:37:34,18.2,53,1902,47,1010.1
2026-01-13 07:42:34,18.4,53,1833,37,1010.0
2026-01-13 07:47:34,18.4,53,1815,32,1010.1
2026-01-13 07:52:34,18.5,52,1786,32,1010.1
2026-01-13 07:57:34,18.6,52,1756,36,1010.1
2026-01-13 08:02:34,18.6,52,1731,34,1010.1
2026-01-13 08:07:34,18.7,52,1771,32,1010.1
2026-01-13 08:12:34,18.7,52,1756,32,1010.3
2026-01-13 08:17:34,18.8,52,1842,32,1010.4
2026-01-13 08:22:34,18.8,52,1702,32,1010.3
2026-01-13 08:27:34,18.9,52,1794,32,1010.4
2026-01-13 08:32:34,18.9,52,1730,33,1010.5
2026-01-13 08:37:34,18.9,52,1700,34,1010.5
2026-01-13 08:42:34,18.9,51,1715,34,1010.7
2026-01-13 08:47:34,19.0,51,1697,37,1010.7
2026-01-13 08:52:34,19.0,51,1733,39,1010.7
2026-01-13 08:57:34,19.0,51,1685,41,1010.8
2026-01-13 09:02:34,19.1,51,1710,43,1010.8
2026-01-13 09:07:34,19.1,51,1660,53,1010.9
2026-01-13 09:12:34,19.0,51,1706,55,1010.9
2026-01-13 09:17:34,19.0,51,1662,54,1010.9
2026-01-13 09:22:34,18.9,52,1703,54,1011.0
2026-01-13 09:27:34,18.8,52,1673,37,1011.0
2026-01-13 09:32:34,18.8,52,1681,34,1011.0
2026-01-13 09:37:34,18.7,52,1654,33,1011.0
2026-01-13 09:42:34,18.6,52,1642,32,1011.0
2026-01-13 09:47:34,18.6,52,1660,33,1011.1
2026-01-13 09:52:34,18.5,52,1641,32,1011.1
2026-01-13 09:57:34,18.5,52,1644,33,1011.2
2026-01-13 10:02:34,18.4,52,1611,34,1011.2
2026-01-13 10:07:34,18.4,52,1629,34,1011.2
2026-01-13 10:12:34,18.4,52,1611,52,1011.2
2026-01-13 10:17:34,18.3,52,1628,56,1011.3
2026-01-13 10:22:34,18.2,52,1670,58,1011.4
2026-01-13 10:27:34,18.2,52,1670,55,1011.5
2026-01-13 10:32:34,18.2,52,1612,35,1011.5
2026-01-13 10:37:34,18.1,52,1619,36,1011.6
2026-01-13 10:42:34,18.1,52,1644,37,1011.5
2026-01-13 10:47:34,18.0,52,1612,41,1011.4
2026-01-13 10:52:34,18.0,52,1612,34,1011.4
2026-01-13 10:57:34,17.9,53,1632,44,1011.3
2026-01-13 11:02:34,17.9,53,1617,36,1011.3
2026-01-13 11:07:34,17.8,53,1596,34,1011.1
2026-01-13 11:12:34,17.8,53,1610,36,1011.0
2026-01-13 11:17:34,17.8,53,1615,37,1011.0
2026-01-13 11:22:34,17.9,53,1615,49,1011.1
2026-01-13 11:27:34,17.9,53,1601,55,1011.0
2026-01-13 11:32:34,18.0,53,1609,44,1011.0
2026-01-13 11:37:34,18.1,53,1613,44,1010.9
2026-01-13 11:42:34,18.2,53,1597,37,1010.8
2026-01-13 11:47:34,18.4,53,1570,36,1010.7
2026-01-13 11:52:34,18.5,52,1615,34,1010.8
2026-01-13 11:57:34,18.7,52,1595,33,1010.7
2026-01-13 12:02:34,18.8,52,1559,33,1010.5
2026-01-13 12:07:34,18.9,52,1548,34,1010.5
2026-01-13 12:12:34,19.0,52,1575,32,1010.4
2026-01-13 12:17:34,19.1,52,1561,32,1010.3
2026-01-13 12:22:34,19.2,51,1519,42,1010.3
2026-01-13 12:27:34,19.2,51,1552,44,1010.2
2026-01-13 12:32:34,19.3,51,1491,35,1010.2
2026-01-13 12:37:34,19.4,51,1520,36,1010.0
2026-01-13 12:42:34,19.4,51,1537,39,1010.1
2026-01-13 12:47:34,19.4,51,1540,41,1010.0
2026-01-13 12:52:34,19.4,51,1520,32,1009.9
2026-01-13 12:57:34,19.3,51,1478,32,1009.9
2026-01-13 13:02:34,19.2,51,1497,32,1009.8
2026-01-13 13:07:34,19.1,51,1477,32,1009.6
2026-01-13 13:12:34,19.0,51,1499,32,1009.5
2026-01-13 13:17:34,18.9,51,1429,32,1009.4
2026-01-13 13:22:34,18.8,51,1471,32,1009.3
2026-01-13 13:27:34,18.7,51,1423,32,1009.2
2026-01-13 13:32:34,18.6,51,1436,32,1009.2
2026-01-13 13:37:34,18.6,51,1414,33,1009.2
2026-01-13 13:42:34,18.4,51,1410,35,1009.2
2026-01-13 13:47:34,18.4,51,1410,42,1009.2
2026-01-13 13:52:34,18.3,51,1371,44,1009.1
2026-01-13 13:57:34,18.3,51,1413,43,1009.0
2026-01-13 14:02:34,18.3,51,1343,39,1008.9
2026-01-13 14:07:34,18.3,51,1347,32,1008.8
2026-01-13 14:17:34,18.3,51,1331,32,1008.8
2026-01-13 14:22:34,18.3,51,1307,32,1008.7
2026-01-13 14:27:34,18.2,51,1303,32,1008.7
2026-01-13 14:32:34,18.2,51,1346,32,1008.6
2026-01-13 14:37:34,18.2,52,1330,32,1008.6
2026-01-13 14:42:34,18.1,52,1303,32,1008.6
2026-01-13 14:47:34,18.1,52,1311,32,1008.6
2026-01-13 14:52:34,18.0,52,1305,32,1008.6
2026-01-13 14:57:34,17.9,52,1310,32,1008.6
2026-01-13 15:02:34,17.9,52,1238,32,1008.5
2026-01-13 15:07:34,17.8,52,1298,32,1008.5
2026-01-13 15:12:34,17.7,52,1251,32,1008.5
2026-01-13 15:17:34,17.6,52,1223,32,1008.5
2026-01-13 15:22:34,17.6,52,1221,32,1008.5
2026-01-13 15:27:34,17.5,52,1223,32,1008.5
2026-01-13 15:32:34,17.5,52,1237,34,1008.4
2026-01-13 15:37:34,17.4,52,1217,35,1008.5
2026-01-13 15:42:34,17.4,52,1212,37,1008.5
2026-01-13 15:47:34,17.4,52,1233,35,1008.5
2026-01-13 15:52:34,17.3,52,1231,34,1008.5
2026-01-13 15:57:34,17.3,52,1209,33,1008.6
2026-01-13 16:02:34,17.3,52,1204,32,1008.6
2026-01-13 16:07:34,17.2,52,1184,32,1008.6
2026-01-13 16:12:34,17.2,52,1238,33,1008.7
2026-01-13 16:17:34,17.1,53,1198,32,1008.6
2026-01-13 16:22:34,17.1,53,1205,32,1008.6
2026-01-13 16:27:34,17.1,53,1162,32,1008.5
2026-01-13 16:32:34,17.0,53,1195,32,1008.7
2026-01-13 16:37:34,17.0,53,1182,32,1008.8
2026-01-13 16:42:34,17.0,53,1172,32,1008.8
2026-01-13 16:47:34,16.9,53,1212,33,1008.9
2026-01-13 16:52:34,16.9,53,1171,32,1008.9
2026-01-13 16:57:34,16.9,53,1168,34,1008.9
2026-01-13 17:02:34,16.9,53,1149,34,1009.0
2026-01-13 17:07:34,16.8,53,1191,35,1009.0
2026-01-13 17:12:34,16.8,53,1159,33,1009.1
2026-01-13 17:17:34,16.8,53,1159,33,1009.0
2026-01-13 17:22:34,16.8,53,1160,32,1009.0
2026-01-13 17:27:34,16.8,53,1158,32,1009.1
2026-01-13 17:32:34,16.7,53,1123,32,1009.1
2026-01-13 17:37:34,16.7,53,1153,32,1009.2
2026-01-13 17:42:34,16.7,53,1122,32,1009.3
2026-01-13 17:47:34,16.7,53,1097,32,1009.3
2026-01-13 17:52:34,16.6,53,1112,41,1009.3
2026-01-13 17:57:34,16.6,53,1100,47,1009.3
2026-01-13 18:02:34,16.6,53,1166,56,1009.3
2026-01-13 18:07:34,16.6,53,1192,56,1009.5
2026-01-13 18:12:34,16.8,54,1209,58,1009.5
2026-01-13 18:17:34,17.2,54,1261,65,1009.5
2026-01-13 18:22:34,17.7,54,1313,65,1009.5
2026-01-13 18:27:34,18.0,54,1336,62,1009.5
2026-01-13 18:32:34,18.3,54,1410,60,1009.5
2026-01-13 18:37:34,18.5,53,1406,60,1009.5
2026-01-13 18:42:34,18.7,53,1463,61,1009.6
2026-01-13 18:47:34,18.9,53,1482,55,1009.6
2026-01-13 18:52:34,19.0,53,1533,59,1009.6
2026-01-13 18:57:34,19.1,52,1562,59,1009.6
2026-01-13 19:02:34,19.2,52,1585,66,1009.7
2026-01-13 19:07:34,19.3,52,1604,57,1009.8
2026-01-13 19:12:34,19.4,52,1596,37,1009.9
2026-01-13 19:17:34,19.4,52,1616,33,1010.0
2026-01-13 19:22:34,19.5,52,1578,32,1010.0
2026-01-13 19:27:34,19.5,51,1535,52,1010.0
2026-01-13 19:32:34,19.5,51,1599,66,1010.0
2026-01-13 19:37:34,19.6,51,1595,59,1010.1
2026-01-13 19:42:34,19.6,51,1614,63,1010.1
2026-01-13 19:47:34,19.6,51,1637,55,1010.0
2026-01-13 19:52:34,19.6,51,1660,63,1010.2
2026-01-13 19:57:34,19.5,51,1648,68,1010.2
2026-01-13 20:02:34,19.4,51,1662,62,1010.2
2026-01-13 20:07:34,19.3,51,1705,42,1010.4
2026-01-13 20:12:34,19.2,51,1676,37,1010.4
2026-01-13 20:17:34,19.1,51,1664,43,1010.3
2026-01-13 20:22:34,19.0,51,1651,32,1010.3
2026-01-13 20:27:34,18.8,51,1633,32,1010.3
2026-01-13 20:32:34,18.7,51,1649,32,1010.3
2026-01-13 20:37:34,18.7,51,1613,32,1010.3
2026-01-13 20:42:34,18.6,51,1616,32,1010.3
2026-01-13 20:47:34,18.5,52,1625,33,1010.5
2026-01-13 20:52:34,18.3,52,1614,34,1010.5
2026-01-13 20:57:34,18.2,52,1629,33,1010.7
2026-01-13 21:02:34,18.2,52,1620,33,1010.7
2026-01-13 21:07:34,18.2,52,1616,32,1010.8
2026-01-13 21:12:34,18.1,52,1603,32,1010.8
2026-01-13 21:17:34,18.0,52,1608,32,1010.8
2026-01-13 21:22:34,18.0,52,1613,32,1010.8
2026-01-13 21:27:34,17.9,52,1612,32,1010.8
2026-01-13 21:32:34,17.8,52,1605,32,1010.8
2026-01-13 21:37:34,17.9,53,1586,32,1010.8
2026-01-13 21:42:34,18.1,52,1569,32,1010.9
2026-01-13 21:47:34,18.3,52,1628,32,1010.8
2026-01-13 21:52:34,18.5,52,1605,32,1010.8
2026-01-13 21:57:34,18.7,52,1610,33,1010.9
2026-01-13 22:02:34,18.9,52,1611,32,1010.9
2026-01-13 22:07:34,19.0,52,1607,32,1010.9
2026-01-13 22:12:34,19.0,52,1608,32,1010.9
2026-01-13 22:17:34,19.0,52,1601,32,1010.9
2026-01-13 22:22:34,19.0,52,1621,32,1011.0
2026-01-13 22:27:34,19.0,52,1607,32,1011.0
2026-01-13 22:32:34,19.0,52,1614,32,1011.0
2026-01-13 22:37:34,18.9,52,1609,32,1011.1
2026-01-13 22:42:34,18.9,52,1605,32,1011.1
2026-01-13 22:47:34,18.9,52,1610,33,1011.1
2026-01-13 22:52:34,18.8,52,1610,33,1011.1
2026-01-13 22:57:34,18.8,52,1619,32,1011.1
2026-01-13 23:02:34,18.7,52,1608,33,1011.1
2026-01-13 23:07:34,18.7,52,1608,32,1011.1
2026-01-13 23:12:34,18.6,52,1607,32,1011.2
2026-01-13 23:17:34,18.5,52,1591,32,1011.2
2026-01-13 23:22:34,18.4,52,1607,32,1011.2
2026-01-13 23:27:34,18.4,52,1606,32,1011.2
2026-01-13 23:32:34,18.4,52,1608,32,1011.2
2026-01-13 23:37:34,18.2,52,1606,32,1011.2
2026-01-13 23:42:34,18.2,52,1602,32,1011.3
2026-01-13 23:47:34,18.2,52,1582,32,1011.2
2026-01-13 23:52:34,18.1,52,1586,32,1011.2
2026-01-13 23:57:34,18.1,52,1601,32,1011.2
2026-01-14 00:02:34,18.0,52,1539,32,1011.2
2026-01-14 00:07:34,18.0,52,1566,32,1011.2
2026-01-14 00:12:34,18.0,52,1587,32,1011.2
2026-01-14 00:17:34,17.9,52,1550,32,1011.3
2026-01-14 00:22:34,17.9,53,1556,32,1011.3
2026-01-14 00:27:34,17.8,53,1556,32,1011.3
2026-01-14 00:32:34,17.8,53,1585,31,1011.4
2026-01-14 00:37:34,17.7,53,1540,32,1011.4
2026-01-14 00:42:34,17.7,53,1509,32,1011.3
2026-01-14 00:47:34,17.7,53,1549,32,1011.3
2026-01-14 00:52:34,17.6,53,1566,31,1011.2
2026-01-14 00:57:34,17.6,53,1566,32,1011.2
2026-01-14 01:02:34,17.5,53,1525,32,1011.1
2026-01-14 01:07:34,17.5,53,1528,32,1011.0
2026-01-14 01:12:34,17.5,53,1523,32,1011.0
2026-01-14 01:17:34,17.5,53,1551,32,1011.1
2026-01-14 01:22:34,17.4,53,1539,32,1011.1
2026-01-14 01:32:34,17.4,53,1565,32,1011.1
2026-01-14 01:37:34,17.4,53,1528,32,1011.0
2026-01-14 01:42:34,17.4,53,1550,32,1010.9
2026-01-14 01:47:34,17.3,53,1538,32,1010.9
2026-01-14 01:52:34,17.3,53,1508,32,1010.9
2026-01-14 01:57:34,17.2,53,1522,31,1011.0
2026-01-14 02:02:34,17.2,53,1537,32,1011.0
2026-01-14 02:07:34,17.1,54,1495,31,1011.0
2026-01-14 02:12:34,17.1,54,1570,32,1011.0
2026-01-14 02:17:34,17.1,54,1518,32,1011.0
2026-01-14 02:22:34,17.0,54,1510,32,1011.0
2026-01-14 02:27:34,17.0,54,1523,32,1011.0
2026-01-14 02:32:34,17.0,54,1521,32,1011.0
2026-01-14 02:37:34,17.0,54,1507,32,1010.9
2026-01-14 02:42:34,17.0,54,1481,32,1010.9
2026-01-14 02:47:34,17.0,54,1498,32,1010.9
2026-01-14 02:57:34,17.0,54,1526,32,1010.9
2026-01-14 03:07:34,16.9,54,1524,32,1010.9
2026-01-14 03:12:34,16.9,54,1523,32,1010.9
2026-01-14 03:17:34,16.9,54,1492,31,1010.9
2026-01-14 03:22:34,16.8,54,1492,32,1010.9
2026-01-14 03:27:34,16.8,54,1509,32,1010.9
2026-01-14 03:37:34,16.7,54,1491,31,1010.9
2026-01-14 03:42:34,16.7,54,1516,32,1010.9
2026-01-14 03:47:34,16.7,54,1491,32,1010.9
2026-01-14 03:52:34,16.7,54,1525,32,1010.9
2026-01-14 03:57:34,16.7,54,1508,32,1010.8
2026-01-14 04:02:34,16.7,54,1476,32,1010.9
2026-01-14 04:07:34,16.7,54,1508,32,1010.9
2026-01-14 04:12:34,16.7,54,1536,32,1010.8
2026-01-14 04:17:34,16.7,54,1491,32,1010.7
2026-01-14 04:22:34,16.7,54,1522,32,1010.8
2026-01-14 04:27:34,16.6,54,1508,32,1010.8
2026-01-14 04:37:34,16.6,54,1465,32,1010.8
2026-01-14 04:42:34,16.6,54,1496,32,1010.8
2026-01-14 04:52:34,16.6,54,1482,32,1010.9
2026-01-14 04:57:34,16.5,54,1504,32,1010.9
2026-01-14 05:02:34,16.5,54,1478,32,1010.9
2026-01-14 05:07:34,16.5,54,1507,32,1010.8
2026-01-14 05:12:34,16.5,54,1495,32,1010.8
2026-01-14 05:17:34,16.5,54,1509,32,1010.8
2026-01-14 05:22:34,16.4,54,1460,32,1010.8
2026-01-14 05:27:34,16.4,54,1495,32,1010.7
2026-01-14 05:32:34,16.4,54,1462,32,1010.7
2026-01-14 05:37:34,16.4,54,1478,31,1010.8
2026-01-14 05:42:34,16.4,54,1487,32,1010.7
2026-01-14 05:47:34,16.4,54,1478,32,1010.7
2026-01-14 05:57:34,16.4,54,1448,32,1010.5
2026-01-14 06:02:34,16.4,55,1482,32,1010.5
2026-01-14 06:07:34,16.4,55,1462,33,1010.5
2026-01-14 06:12:34,16.4,55,1485,33,1010.5
2026-01-14 06:17:34,16.4,55,1504,33,1010.7
2026-01-14 06:22:34,16.4,55,1478,32,1010.7
2026-01-14 06:27:34,16.5,54,1518,32,1010.8
2026-01-14 06:32:34,16.6,54,1491,32,1010.8
2026-01-14 06:37:34,16.6,54,1510,32,1010.8
2026-01-14 06:47:34,16.9,54,1497,33,1010.9
2026-01-14 06:52:34,17.0,54,1470,32,1010.9
2026-01-14 06:57:34,17.1,54,1470,44,1010.9
2026-01-14 07:02:34,17.3,54,1574,54,1011.0
2026-01-14 07:07:34,17.4,54,1605,56,1011.0
2026-01-14 07:12:34,17.6,54,1694,55,1011.1
2026-01-14 07:17:34,17.9,54,1811,64,1011.1
2026-01-14 07:22:34,18.1,54,1888,49,1011.1
2026-01-14 07:27:34,18.2,54,1889,52,1011.2
2026-01-14 07:32:34,18.4,54,1811,47,1011.2
2026-01-14 07:37:34,18.5,54,1890,33,1011.3
2026-01-14 07:42:34,18.6,54,1876,32,1011.3
2026-01-14 07:47:34,18.6,53,1836,32,1011.3
2026-01-14 07:52:34,18.7,53,1785,32,1011.3
2026-01-14 07:57:34,18.8,53,1770,32,1011.3
2026-01-14 08:02:34,18.8,53,1770,37,1011.3
2026-01-14 08:07:34,18.9,53,1747,42,1011.4
2026-01-14 08:12:34,18.9,53,1759,43,1011.4
2026-01-14 08:17:34,19.0,53,1765,43,1011.5
2026-01-14 08:22:34,19.1,53,1736,42,1011.5
2026-01-14 08:27:34,19.1,53,1772,43,1011.5
2026-01-14 08:32:34,19.1,53,1732,43,1011.6
2026-01-14 08:37:34,19.2,53,1745,43,1011.6
2026-01-14 08:42:34,19.2,53,1711,44,1011.7
2026-01-14 08:47:34,19.2,53,1714,43,1011.8
2026-01-14 08:52:34,19.3,53,1721,42,1011.8
2026-01-14 08:57:34,19.3,53,1676,42,1011.8
2026-01-14 09:02:34,19.3,53,1665,42,1011.9
2026-01-14 09:07:34,19.3,53,1676,42,1011.9
2026-01-14 09:12:34,19.2,53,1644,50,1011.9
2026-01-14 09:17:34,18.9,52,1395,46,1012.0
2026-01-14 09:22:34,18.8,52,1321,43,1012.0
2026-01-14 09:27:34,18.8,52,1275,41,1012.0
2026-01-14 09:32:34,18.8,52,1334,43,1012.0
2026-01-14 09:37:34,18.8,52,1332,40,1011.9
2026-01-14 09:42:34,18.7,52,1329,42,1011.9
2026-01-14 09:47:34,18.7,52,1340,42,1011.8
2026-01-14 09:52:34,18.7,52,1345,44,1011.8
2026-01-14 09:57:34,18.7,52,1407,44,1011.8
2026-01-14 10:02:34,18.8,54,1411,43,1011.8
2026-01-14 10:07:34,18.8,55,1414,35,1011.7
2026-01-14 10:12:34,18.9,56,1427,34,1011.8
2026-01-14 10:17:34,18.9,56,1411,33,1011.8
2026-01-14 10:22:34,18.8,56,1418,50,1011.7
2026-01-14 10:27:34,18.8,56,1408,51,1011.7
2026-01-14 10:32:34,18.7,56,1415,36,1011.6
2026-01-14 10:37:34,18.6,56,1414,32,1011.6
2026-01-14 10:42:34,18.5,56,1410,42,1011.6
2026-01-14 10:47:34,18.5,56,1410,52,1011.6
2026-01-14 10:52:34,18.4,56,1354,52,1011.6
2026-01-14 10:57:34,18.5,56,1401,55,1011.5
2026-01-14 11:02:34,18.5,55,1417,48,1011.5
2026-01-14 11:07:34,18.5,55,1383,56,1011.4
2026-01-14 11:12:34,18.6,55,1408,49,1011.3
2026-01-14 11:17:34,18.6,55,1414,37,1011.2
2026-01-14 11:22:34,18.7,55,1411,38,1011.2
2026-01-14 11:27:34,18.8,55,1381,35,1011.1
2026-01-14 11:32:34,18.9,55,1407,34,1011.1
2026-01-14 11:37:34,19.1,54,1410,33,1011.0
2026-01-14 11:42:34,19.2,54,1408,32,1011.0
2026-01-14 11:47:34,19.2,53,1241,43,1011.0
2026-01-14 11:52:34,19.2,52,1113,46,1010.9
2026-01-14 11:57:34,19.4,52,1066,39,1010.9
2026-01-14 12:02:34,19.6,51,1080,49,1010.8
2026-01-14 12:07:34,19.9,51,1138,49,1010.8
2026-01-14 12:12:34,20.0,51,1165,45,1010.7
2026-01-14 12:17:34,20.2,51,1169,32,1010.7
2026-01-14 12:22:34,20.3,51,1198,39,1010.7
2026-01-14 12:27:34,20.3,51,1180,36,1010.5
2026-01-14 12:32:34,20.4,50,1212,34,1010.4
2026-01-14 12:37:34,20.5,50,1210,33,1010.4
2026-01-14 12:42:34,20.6,50,1234,44,1010.3
2026-01-14 12:47:34,20.7,50,1224,32,1010.2
2026-01-14 12:52:34,20.8,50,1257,41,1010.2
2026-01-14 12:57:34,20.9,50,1230,44,1010.1
2026-01-14 13:02:34,21.0,50,1252,42,1010.0
2026-01-14 13:07:34,21.1,50,1254,35,1010.0
2026-01-14 13:12:34,21.1,50,1264,33,1009.9
2026-01-14 13:17:34,21.2,50,1237,32,1009.8
2026-01-14 13:22:34,21.2,49,1294,33,1009.7
2026-01-14 13:27:34,21.1,49,1304,33,1009.6
2026-01-14 13:32:34,21.1,49,1267,34,1009.5
2026-01-14 13:37:34,21.1,49,1297,32,1009.4
2026-01-14 13:42:34,21.1,49,1292,33,1009.3
2026-01-14 13:52:34,21.2,49,1228,38,1009.2
2026-01-14 13:57:34,20.8,47,869,39,1009.2
2026-01-14 14:02:34,20.6,46,754,36,1009.1
2026-01-14 14:07:34,20.5,46,708,35,1009.0
2026-01-14 14:12:34,20.5,46,674,35,1008.9
2026-01-14 14:17:34,20.4,46,661,34,1008.9
2026-01-14 14:22:34,20.4,46,659,33,1008.9
2026-01-14 14:27:34,20.3,46,653,38,1008.9
2026-01-14 14:32:34,20.2,46,640,47,1008.9
2026-01-14 14:42:34,20.1,46,656,47,1008.9
2026-01-14 14:47:34,20.0,46,660,54,1008.9
2026-01-14 14:52:34,19.8,46,654,54,1008.9
2026-01-14 14:57:34,19.7,46,631,50,1008.9
2026-01-14 15:02:34,19.6,46,622,50,1008.8
2026-01-14 15:07:34,19.4,46,622,52,1008.9
2026-01-14 15:12:34,19.3,46,601,50,1008.9
2026-01-14 15:17:34,19.2,46,611,47,1008.8
2026-01-14 15:22:34,19.1,46,621,49,1008.8
2026-01-14 15:27:34,19.0,46,584,48,1008.8
2026-01-14 15:32:34,18.9,46,584,49,1008.8
2026-01-14 15:37:34,18.8,46,582,48,1008.9
2026-01-14 15:42:34,18.7,46,559,47,1008.9
2026-01-14 15:47:34,18.6,46,578,43,1008.9
2026-01-14 15:52:34,18.6,46,541,37,1008.8
2026-01-14 15:57:34,18.5,46,559,33,1008.8
2026-01-14 16:02:34,18.4,46,541,32,1008.8
2026-01-14 16:07:34,18.3,46,522,32,1008.8
2026-01-14 16:12:34,18.2,46,542,32,1008.9
2026-01-14 16:22:34,18.1,46,518,32,1009.0
2026-01-14 16:27:34,18.1,46,562,32,1009.0
2026-01-14 16:32:34,18.0,46,550,32,1009.1
2026-01-14 16:37:34,18.0,47,552,32,1009.1
2026-01-14 16:42:34,18.0,47,571,45,1009.2
2026-01-14 16:47:34,17.9,47,569,47,1009.1
2026-01-14 16:52:34,17.9,47,581,49,1009.1
2026-01-14 16:57:34,17.9,47,562,48,1009.1
2026-01-14 17:02:34,17.8,47,586,32,1009.2
2026-01-14 17:07:34,17.8,47,588,32,1009.2
2026-01-14 17:12:34,17.8,47,608,32,1009.3
2026-01-14 17:17:34,17.7,47,596,32,1009.4
2026-01-14 17:22:34,17.6,48,570,32,1009.3
2026-01-14 17:27:34,17.6,48,606,32,1009.4
2026-01-14 17:32:34,17.6,48,588,32,1009.4
2026-01-14 17:37:34,17.5,48,598,32,1009.4
2026-01-14 17:42:34,17.5,48,580,32,1009.5
2026-01-14 17:47:34,17.4,48,595,35,1009.5
2026-01-14 17:52:34,17.4,48,656,32,1009.5
